id_session,session_date,id_user,age,gender,height_m,experience_level,weight_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_per_week,bmi
614,2026-02-23,613,29,Female,1.9,1.0,101.5,175.0,165.0,74.0,1.46,1128.0,Yoga,26.3,2.7,2.0,25.74
615,2026-02-23,614,29,Female,1.92,1.0,60.9,192.0,151.0,67.0,1.5,1407.0,Cardio,18.0,3.5,5.0,43.3
616,2026-02-23,615,29,Male,1.66,1.0,53.8,163.0,133.0,64.0,2.0,1187.0,Strength,34.5,1.5,4.0,23.95
617,2026-02-23,616,29,Male,1.7,2.0,46.8,195.0,153.0,59.0,1.33,1178.0,Cardio,24.7,3.4,3.0,26.27
618,2026-02-23,617,29,Male,1.7,3.0,96.7,175.0,141.0,54.0,2.0,880.0,Yoga,32.9,2.3,2.0,13.16
619,2026-02-23,618,29,Male,1.71,2.0,79.4,186.0,124.0,74.0,2.0,877.0,Yoga,29.6,1.5,3.0,27.97
620,2026-02-23,619,29,Male,1.74,,62.0,181.0,158.0,53.0,1.15,549.0,Yoga,22.5,2.2,,16.32
621,2026-02-23,620,29,Male,1.76,,60.6,188.0,148.0,50.0,1.38,676.0,Strength,30.2,2.5,3.0,23.73
622,2026-02-23,621,29,Male,1.79,1.0,82.5,190.0,132.0,69.0,0.9,664.0,Yoga,10.0,2.3,2.0,34.85
623,2026-02-23,622,29,Male,1.8,1.0,83.7,190.0,149.0,74.0,1.43,1157.0,Cardio,16.0,3.5,,13.59
624,2026-02-23,623,29,Male,1.81,1.0,56.3,189.0,166.0,65.0,1.39,1066.0,Strength,14.3,2.9,3.0,22.34
625,2026-02-23,624,29,Male,1.82,2.0,73.6,162.0,141.0,55.0,1.5,1057.0,Cardio,25.2,2.1,2.0,30.41
626,2026-02-23,625,29,Male,1.86,1.0,40.0,180.0,169.0,63.0,1.26,986.0,Yoga,25.3,1.5,3.0,19.92
627,2026-02-23,626,29,Male,1.86,3.0,60.9,191.0,152.0,60.0,1.79,1108.0,Strength,31.5,1.5,4.0,42.08
628,2026-02-23,627,29,Male,1.88,3.0,73.7,192.0,141.0,59.0,1.68,769.0,Cardio,,3.2,3.0,24.55
629,2026-02-23,628,29,Male,1.89,2.0,77.2,192.0,152.0,58.0,2.0,858.0,HIIT,25.6,3.2,3.0,19.23
630,2026-02-23,629,29,Male,2.0,2.0,72.1,166.0,124.0,67.0,2.0,1582.0,Strength,32.7,3.4,3.0,21.75
631,2026-02-23,630,29,nan,1.7,2.0,48.9,194.0,145.0,55.0,1.12,487.0,Cardio,33.9,2.2,5.0,28.96
632,2026-02-23,631,30,Female,1.53,2.0,62.3,185.0,153.0,68.0,1.3,1382.0,Yoga,20.5,1.6,2.0,34.48
633,2026-02-23,632,30,Female,1.55,2.0,61.9,181.0,150.0,72.0,1.93,1117.0,HIIT,27.1,3.6,3.0,12.32
634,2026-02-23,633,30,Female,1.6,2.0,90.6,161.0,125.0,52.0,1.03,1410.0,Yoga,16.0,3.5,4.0,13.91
635,2026-02-23,634,30,Female,1.62,3.0,40.0,166.0,164.0,73.0,1.23,1046.0,Yoga,25.2,3.7,5.0,14.53
636,2026-02-23,635,30,Female,1.63,2.0,42.2,177.0,134.0,74.0,2.0,685.0,Yoga,26.4,3.7,3.0,28.27
637,2026-02-23,636,30,Female,1.66,2.0,57.6,169.0,160.0,67.0,1.86,1332.0,Yoga,30.9,2.7,4.0,30.42
638,2026-02-23,637,30,Female,1.69,1.0,88.8,171.0,127.0,70.0,1.21,1097.0,Strength,25.6,3.4,,19.29
639,2026-02-23,638,30,Female,1.71,2.0,85.4,188.0,169.0,74.0,1.17,744.0,HIIT,21.6,3.6,4.0,20.15
640,2026-02-23,639,30,Female,1.72,3.0,119.6,191.0,150.0,74.0,1.77,1006.0,Yoga,13.1,2.2,4.0,13.32
641,2026-02-23,640,30,Female,1.76,3.0,61.5,192.0,156.0,58.0,2.98,1406.0,Cardio,27.65,3.7,4.0,18.07
642,2026-02-23,641,30,Female,1.81,2.0,,179.0,144.0,50.0,1.52,1144.0,HIIT,22.0,1.5,2.0,14.43
643,2026-02-23,642,30,Female,1.82,1.0,54.3,185.0,168.0,66.0,1.4,1415.0,,25.4,3.6,3.0,26.4
644,2026-02-23,643,30,Female,1.83,3.0,40.0,188.0,137.0,71.0,1.47,1783.0,,26.9,3.6,5.0,20.31
645,2026-02-23,644,30,Female,1.84,2.0,98.3,178.0,161.0,74.0,1.58,576.0,HIIT,23.3,1.6,3.0,16.15
646,2026-02-23,645,30,Female,1.89,1.0,57.8,168.0,165.0,67.0,1.38,1099.0,Strength,25.6,1.5,,15.3
647,2026-02-23,646,30,Female,1.91,3.0,80.2,192.0,135.0,62.0,1.47,1461.0,Strength,16.5,3.7,2.0,28.49
648,2026-02-23,647,30,Female,1.93,1.0,40.0,180.0,143.0,74.0,1.94,916.0,Yoga,17.2,2.3,2.0,12.32
649,2026-02-23,648,30,Female,1.93,2.0,54.9,187.0,165.0,70.0,0.94,836.0,Cardio,26.7,3.7,4.0,13.37
650,2026-02-23,649,30,Female,2.0,1.0,76.3,193.0,132.0,59.0,1.11,548.0,HIIT,34.9,3.2,3.0,17.54
651,2026-02-23,650,30,Female,2.0,2.0,96.3,173.0,136.0,74.0,2.0,1095.0,HIIT,20.4,1.5,5.0,25.83
652,2026-02-23,651,30,Male,1.59,2.0,46.3,166.0,133.0,54.0,1.33,1001.0,Strength,23.8,2.2,2.0,17.74
653,2026-02-23,652,30,Male,1.62,,87.9,178.0,138.0,65.0,1.68,1205.0,Yoga,20.9,2.6,4.0,34.99
654,2026-02-23,653,30,Male,1.63,1.0,40.0,192.0,157.0,64.0,1.31,1078.0,HIIT,10.0,2.8,3.0,14.92
655,2026-02-23,654,30,Male,1.64,2.0,70.7,196.0,136.0,,1.38,1608.0,Cardio,13.0,1.6,5.0,20.83
656,2026-02-23,655,30,Male,1.67,1.0,40.0,176.0,120.0,55.0,1.39,1710.0,Cardio,18.2,2.7,3.0,12.32
657,2026-02-23,656,30,Male,1.67,2.0,46.8,164.0,153.0,74.0,1.53,684.0,Cardio,15.2,2.3,4.0,12.32
658,2026-02-23,657,30,Male,1.69,2.0,62.2,164.0,134.0,67.0,1.24,1783.0,Cardio,30.3,3.2,3.0,25.59
659,2026-02-23,658,30,Male,1.72,2.0,88.3,195.0,158.0,70.0,0.0,1327.0,,12.3,3.6,3.0,33.99
660,2026-02-23,659,30,Male,1.72,3.0,88.2,191.0,155.0,54.0,1.28,911.0,Strength,27.2,2.2,4.0,15.42
661,2026-02-23,660,30,Male,1.73,3.0,73.5,197.0,142.0,53.0,2.65,2247.0,Cardio,22.6,6.8,4.0,29.04
662,2026-02-23,661,30,Male,1.76,2.0,100.1,170.0,160.0,55.0,1.43,1694.0,HIIT,25.9,1.8,3.0,15.73
663,2026-02-23,662,30,Male,1.77,2.0,61.6,170.0,130.0,74.0,2.0,1068.0,Yoga,24.3,1.5,5.0,24.78
664,2026-02-23,663,30,Male,1.78,1.0,129.9,189.0,120.0,74.0,1.51,828.0,Yoga,20.0,1.5,2.0,30.83
665,2026-02-23,664,30,Male,1.79,1.0,120.0,187.0,141.0,51.0,2.0,1508.0,Yoga,,2.5,4.0,21.36
666,2026-02-23,665,30,Male,1.79,3.0,67.4,185.0,169.0,59.0,1.27,1398.0,Cardio,18.9,3.4,5.0,25.14
667,2026-02-23,666,30,Male,1.82,3.0,75.6,196.0,138.0,74.0,1.31,925.0,Cardio,32.4,3.3,3.0,15.35
668,2026-02-23,667,30,Male,1.87,1.0,49.7,190.0,131.0,53.0,3.34,2185.0,Yoga,26.05,5.4,4.0,18.04
669,2026-02-23,668,30,Male,1.91,2.0,72.5,189.0,142.0,58.0,1.44,976.0,Cardio,28.2,3.6,2.0,26.6
670,2026-02-23,669,30,Male,1.93,1.0,60.1,187.0,140.0,58.0,1.48,875.0,HIIT,29.7,3.1,5.0,24.29
671,2026-02-23,670,30,Male,2.0,1.0,56.6,184.0,125.0,52.0,1.29,918.0,Cardio,28.9,3.3,2.0,23.89
672,2026-02-23,671,30,nan,1.81,3.0,50.8,196.0,132.0,74.0,1.28,794.0,Yoga,14.5,3.2,3.0,22.58
673,2026-02-23,672,30,nan,1.82,3.0,62.3,174.0,160.0,64.0,1.23,1080.0,Cardio,15.9,2.5,3.0,22.26
674,2026-02-23,673,30,nan,1.88,1.0,61.8,189.0,142.0,73.0,1.02,1033.0,Cardio,23.7,2.3,4.0,21.86
675,2026-02-23,674,31,Female,1.51,1.0,50.9,174.0,130.0,58.0,2.0,1743.0,Strength,26.9,3.5,,22.5
676,2026-02-23,675,31,Female,1.52,2.0,61.7,177.0,160.0,54.0,0.54,1266.0,Yoga,23.1,1.7,4.0,12.32
677,2026-02-23,676,31,Female,1.54,1.0,,161.0,156.0,74.0,0.68,882.0,Cardio,28.9,2.6,4.0,12.32
678,2026-02-23,677,31,Female,1.56,2.0,51.0,193.0,140.0,64.0,1.41,1347.0,Cardio,28.6,3.5,2.0,25.42
679,2026-02-23,678,31,Female,1.56,3.0,79.4,171.0,126.0,69.0,1.42,963.0,Cardio,21.3,3.1,3.0,26.3
680,2026-02-23,679,31,Female,1.57,1.0,69.6,165.0,160.0,72.0,2.05,1816.0,\tYoga,20.45,5.7,4.0,19.75
681,2026-02-23,680,31,Female,1.58,2.0,48.1,181.0,125.0,70.0,1.88,695.0,HIIT,23.1,3.3,3.0,26.69
682,2026-02-23,681,31,Female,1.59,1.0,86.4,187.0,169.0,50.0,2.0,1336.0,Yoga,27.6,1.6,4.0,14.57
683,2026-02-23,682,31,Female,1.6,1.0,55.0,172.0,164.0,53.0,1.85,1361.0,Strength,20.6,3.4,4.0,16.04
684,2026-02-23,683,31,Female,1.64,3.0,76.2,169.0,137.0,72.0,0.74,1207.0,Strength,23.3,2.7,,40.63
685,2026-02-23,684,31,Female,1.65,3.0,52.7,199.0,138.0,74.0,1.92,1102.0,HIIT,24.0,3.3,2.0,18.38
686,2026-02-23,685,31,Female,1.68,1.0,53.5,180.0,155.0,57.0,0.86,875.0,Strength,22.6,3.3,2.0,20.61
687,2026-02-23,686,31,Female,1.68,2.0,71.4,180.0,143.0,68.0,1.37,606.0,Yoga,23.8,3.2,2.0,21.59
688,2026-02-23,687,31,Female,1.69,1.0,50.1,185.0,169.0,64.0,1.68,1001.0,Strength,27.4,1.6,4.0,22.3
689,2026-02-23,688,31,Female,1.69,3.0,61.1,190.0,123.0,64.0,0.62,1227.0,HIIT,23.8,3.6,2.0,19.83
690,2026-02-23,689,31,Female,1.7,1.0,64.27,199.0,140.0,63.0,3.4,3151.0,Strength,20.23,7.9,3.0,15.06
691,2026-02-23,690,31,Female,1.7,3.0,107.9,190.0,156.0,62.0,3.38,2190.0,Strength,19.0,5.4,3.0,14.43
692,2026-02-23,691,31,Female,1.73,3.0,47.4,178.0,150.0,57.0,1.64,962.0,Cardio,28.8,2.0,4.0,20.91
693,2026-02-23,692,31,Female,1.74,3.0,91.7,172.0,166.0,56.0,1.28,892.0,Yoga,19.8,3.1,4.0,12.32
694,2026-02-23,693,31,Female,1.75,1.0,60.2,166.0,155.0,57.0,0.92,819.0,Cardio,10.0,3.2,5.0,12.32
695,2026-02-23,694,31,Female,1.75,2.0,100.0,190.0,169.0,67.0,1.46,1573.0,HIIT,20.8,3.4,4.0,
696,2026-02-23,695,31,Female,1.75,,46.9,192.0,146.0,63.0,2.0,748.0,Cardio,15.3,1.7,4.0,12.48
697,2026-02-23,696,31,Female,1.76,2.0,66.4,175.0,140.0,69.0,1.55,640.0,Strength,24.7,3.5,4.0,29.07
698,2026-02-23,697,31,Female,1.8,3.0,55.7,168.0,167.0,64.0,1.53,600.0,HIIT,34.4,2.8,4.0,25.27
699,2026-02-23,698,31,Female,1.81,1.0,48.4,178.0,120.0,71.0,1.45,1004.0,Strength,23.1,1.5,3.0,31.33
700,2026-02-23,699,31,Female,1.81,2.0,71.0,199.0,158.0,68.0,1.87,1228.0,Strength,29.6,2.7,2.0,14.52
701,2026-02-23,700,31,Female,1.85,2.0,64.0,184.0,147.0,71.0,1.05,571.0,Strength,27.0,2.0,5.0,14.26
702,2026-02-23,701,31,Female,2.0,2.0,40.0,192.0,134.0,55.0,1.44,1116.0,Strength,12.0,2.6,2.0,21.2
703,2026-02-23,702,31,Male,1.56,2.0,84.5,194.0,124.0,70.0,1.31,734.0,Strength,23.6,3.3,2.0,21.57
704,2026-02-23,703,31,Male,1.58,2.0,79.4,163.0,125.0,74.0,1.49,663.0,Cardio,24.0,2.4,3.0,12.32
705,2026-02-23,704,31,Male,1.62,2.0,60.7,198.0,120.0,71.0,1.35,967.0,Yoga,31.2,3.2,4.0,23.83
706,2026-02-23,705,31,Male,1.63,2.0,81.9,168.0,126.0,56.0,1.17,760.0,Cardio,23.1,2.1,4.0,12.32
707,2026-02-23,706,31,Male,1.65,2.0,87.3,176.0,137.0,74.0,0.91,1262.0,Yoga,31.5,0.0,4.0,26.33
708,2026-02-23,707,31,Male,1.66,1.0,58.7,183.0,149.0,74.0,1.15,1368.0,Cardio,23.1,2.3,4.0,12.32
709,2026-02-23,708,31,Male,1.7,1.0,62.2,168.0,155.0,55.0,0.62,1596.0,Strength,35.0,3.2,2.0,16.7
710,2026-02-23,709,31,Male,1.71,3.0,62.1,172.0,169.0,55.0,1.52,854.0,HIIT,27.4,3.7,3.0,
711,2026-02-23,710,31,Male,1.71,,64.8,174.0,164.0,57.0,1.64,857.0,HIIT,26.2,2.7,4.0,23.64
712,2026-02-23,711,31,Male,1.74,2.0,72.0,199.0,140.0,63.0,2.73,2067.0,HIIT,24.65,4.4,3.0,20.66
713,2026-02-23,712,31,Male,1.74,3.0,59.55,194.0,161.0,71.0,2.33,1873.0,Cardio,24.65,3.4,2.0,17.0
714,2026-02-23,713,31,Male,1.77,,40.0,181.0,127.0,51.0,0.76,1382.0,Cardio,15.3,2.6,4.0,14.09
715,2026-02-23,714,31,Male,1.83,2.0,67.4,167.0,122.0,66.0,1.49,1032.0,HIIT,30.6,3.1,5.0,18.29
716,2026-02-23,715,31,Male,1.83,3.0,53.0,182.0,149.0,55.0,1.33,821.0,Strength,23.6,3.4,4.0,22.89
717,2026-02-23,716,31,Male,1.86,2.0,50.7,171.0,149.0,74.0,1.29,580.0,Cardio,,3.6,3.0,21.13
718,2026-02-23,717,31,Male,2.0,2.0,40.0,176.0,162.0,69.0,1.45,949.0,Cardio,26.9,3.2,3.0,30.36
719,2026-02-23,718,32,Female,1.59,1.0,52.3,161.0,121.0,74.0,2.0,723.0,Strength,20.3,3.3,3.0,22.56
720,2026-02-23,719,32,Female,1.6,1.0,86.0,164.0,144.0,65.0,1.09,1196.0,HIIT,17.4,1.5,2.0,20.18
721,2026-02-23,720,32,Female,1.6,2.0,79.0,165.0,149.0,,1.59,1245.0,Yoga,,2.2,3.0,18.69
722,2026-02-23,721,32,Female,1.63,1.0,90.5,184.0,166.0,50.0,1.46,1217.0,Strength,31.3,2.0,5.0,12.99
723,2026-02-23,722,32,Female,1.65,1.0,69.5,192.0,140.0,52.0,1.71,1163.0,Cardio,29.8,3.5,4.0,15.8
724,2026-02-23,723,32,Female,1.73,1.0,113.1,165.0,135.0,58.0,1.5,1081.0,Yoga,26.2,3.3,4.0,12.32
725,2026-02-23,724,32,Female,1.79,2.0,42.4,176.0,135.0,56.0,1.63,843.0,Yoga,27.1,1.5,2.0,18.17
726,2026-02-23,725,32,Female,1.83,1.0,45.9,192.0,120.0,55.0,1.49,808.0,Yoga,22.4,1.5,3.0,17.82
727,2026-02-23,726,32,Female,1.83,2.0,104.3,160.0,,64.0,1.83,1122.0,Yoga,22.1,2.8,4.0,16.99
728,2026-02-23,727,32,Female,1.83,3.0,46.5,176.0,128.0,74.0,1.01,1061.0,Cardio,10.0,2.5,4.0,14.63
729,2026-02-23,728,32,Female,1.88,3.0,40.0,174.0,148.0,50.0,1.94,1436.0,Strength,27.4,0.0,2.0,12.32
730,2026-02-23,729,32,Female,1.89,2.0,40.0,177.0,134.0,71.0,0.0,1270.0,HIIT,23.9,1.9,,18.0
731,2026-02-23,730,32,Female,1.9,2.0,51.2,162.0,160.0,60.0,1.25,988.0,Cardio,21.6,2.5,3.0,22.51
732,2026-02-23,731,32,Male,1.5,3.0,87.2,193.0,152.0,58.0,1.28,1538.0,Cardio,23.2,2.1,3.0,16.29
733,2026-02-23,732,32,Male,1.53,3.0,85.7,185.0,133.0,52.0,1.02,1108.0,Cardio,24.0,3.4,3.0,14.19
734,2026-02-23,733,32,Male,1.55,1.0,82.3,172.0,128.0,74.0,1.52,990.0,HIIT,26.7,2.0,3.0,20.15
735,2026-02-23,734,32,Male,1.61,1.0,46.4,176.0,162.0,64.0,0.88,1957.0,Strength,19.65,6.1,5.0,21.86
736,2026-02-23,735,32,Male,1.66,2.0,57.4,189.0,136.0,62.0,1.55,1068.0,HIIT,24.6,3.4,2.0,
737,2026-02-23,736,32,Male,1.74,1.0,72.4,189.0,127.0,60.0,1.4,1090.0,Yoga,16.9,1.6,2.0,17.68
738,2026-02-23,737,32,Male,1.76,3.0,57.0,170.0,160.0,71.0,1.82,904.0,Strength,30.9,3.3,4.0,16.01
739,2026-02-23,738,32,Male,1.77,2.0,68.7,186.0,,63.0,1.85,1118.0,Yoga,28.5,3.5,3.0,17.39
740,2026-02-23,739,32,Male,1.81,2.0,47.2,187.0,129.0,,1.19,919.0,HIIT,30.5,1.9,4.0,31.5
741,2026-02-23,740,32,Male,1.86,1.0,51.1,199.0,131.0,63.0,1.0,865.0,HIIT,34.8,3.2,3.0,21.49
742,2026-02-23,741,32,Male,1.92,3.0,40.6,166.0,169.0,57.0,1.33,1783.0,Strength,17.1,3.6,5.0,12.32
743,2026-02-23,742,32,Male,2.0,2.0,58.4,179.0,139.0,60.0,1.21,1379.0,Strength,23.3,3.2,4.0,22.61
744,2026-02-23,743,32,Male,2.0,3.0,56.6,190.0,123.0,65.0,1.25,1309.0,HIIT,14.7,3.5,4.0,17.83
745,2026-02-23,744,32,nan,1.71,2.0,72.1,173.0,156.0,72.0,1.61,606.0,HIIT,12.0,2.7,2.0,17.91
746,2026-02-23,745,32,nan,1.73,1.0,52.2,196.0,134.0,74.0,2.0,684.0,Strength,27.4,2.0,3.0,21.27
747,2026-02-23,746,33,Female,1.51,3.0,71.8,190.0,167.0,59.0,1.84,1321.0,HIIT,26.6,3.2,4.0,12.97
748,2026-02-23,747,33,Female,1.56,2.0,129.9,189.0,138.0,73.0,2.0,993.0,Strength,34.0,2.3,3.0,24.54
749,2026-02-23,748,33,Female,1.57,1.0,60.7,179.0,135.0,69.0,1.24,964.0,HIIT,26.0,2.9,3.0,15.19
750,2026-02-23,749,33,Female,1.58,1.0,72.9,178.0,153.0,57.0,0.94,1139.0,HIIT,25.9,3.5,2.0,18.97
751,2026-02-23,750,33,Female,1.6,3.0,55.4,185.0,144.0,67.0,2.0,1015.0,HIIT,30.6,2.7,4.0,20.82
752,2026-02-23,751,33,Female,1.62,2.0,58.2,170.0,163.0,60.0,1.21,1524.0,Cardio,26.5,2.8,3.0,12.32
753,2026-02-23,752,33,Female,1.63,3.0,40.0,165.0,159.0,74.0,2.0,935.0,Yoga,28.2,1.6,2.0,12.98
754,2026-02-23,753,33,Female,1.69,2.0,93.3,196.0,147.0,66.0,4.7,2878.0,Strength,22.2,8.9,4.0,19.74
755,2026-02-23,754,33,Female,1.71,1.0,63.0,189.0,126.0,57.0,1.24,1175.0,Strength,25.6,3.2,3.0,15.02
756,2026-02-23,755,33,Female,1.71,2.0,62.6,192.0,158.0,57.0,1.99,1081.0,Yoga,31.3,3.5,2.0,31.79
757,2026-02-23,756,33,Female,1.72,1.0,103.3,180.0,162.0,58.0,0.66,1104.0,Yoga,22.6,3.2,2.0,12.42
758,2026-02-23,757,33,Female,1.72,2.0,81.0,168.0,166.0,72.0,2.32,2004.0,Yoga,25.35,7.1,5.0,28.99
759,2026-02-23,758,33,Female,1.73,2.0,44.9,176.0,158.0,74.0,2.0,905.0,Strength,27.0,2.1,3.0,23.8
760,2026-02-23,759,33,Female,1.75,1.0,108.7,199.0,131.0,74.0,0.86,1080.0,Yoga,24.1,1.9,3.0,16.46
761,2026-02-23,760,33,Female,1.76,2.0,60.5,160.0,146.0,67.0,0.58,1172.0,HIIT,26.4,0.0,4.0,28.93
762,2026-02-23,761,33,Female,1.76,3.0,66.3,164.0,120.0,74.0,1.44,419.0,,25.4,2.6,3.0,20.67
763,2026-02-23,762,33,Female,1.77,1.0,58.3,167.0,153.0,74.0,1.41,969.0,Strength,29.5,2.6,2.0,20.47
764,2026-02-23,763,33,Female,1.79,2.0,40.0,189.0,144.0,67.0,2.0,1285.0,HIIT,27.2,2.6,3.0,15.69
765,2026-02-23,764,33,Female,1.79,,40.0,194.0,162.0,60.0,1.39,1012.0,Cardio,23.7,2.8,4.0,13.81
766,2026-02-23,765,33,Female,1.8,2.0,72.3,199.0,120.0,74.0,1.33,457.0,HIIT,26.5,2.3,4.0,12.32
767,2026-02-23,766,33,Female,1.85,2.0,85.25,181.0,143.0,57.0,2.52,2225.0,HIIT,21.15,6.1,3.0,15.43
768,2026-02-23,767,33,Female,1.86,1.0,95.65,172.0,137.0,66.0,2.73,2468.0,HIIT,19.95,3.3,4.0,19.58
769,2026-02-23,768,33,Female,1.88,2.0,76.3,169.0,161.0,69.0,0.0,1265.0,Cardio,24.2,1.5,4.0,14.97
770,2026-02-23,769,33,Female,1.95,1.0,76.3,188.0,125.0,72.0,0.95,899.0,Strength,21.7,2.3,5.0,26.08
771,2026-02-23,770,33,Female,2.0,2.0,58.65,188.0,150.0,72.0,3.07,1385.0,Cardio,23.7,5.1,3.0,29.77
772,2026-02-23,771,33,Male,1.53,2.0,79.8,172.0,148.0,72.0,1.98,1132.0,Yoga,14.7,1.7,3.0,16.6
773,2026-02-23,772,33,Male,1.54,2.0,60.5,195.0,126.0,56.0,1.27,1237.0,Cardio,29.1,3.7,4.0,21.23
774,2026-02-23,773,33,Male,1.58,2.0,74.6,172.0,165.0,68.0,1.4,1271.0,Yoga,15.6,2.7,2.0,13.23
775,2026-02-23,774,33,Male,1.59,2.0,41.9,166.0,165.0,50.0,2.0,898.0,Strength,24.6,3.2,3.0,14.53
776,2026-02-23,775,33,Male,1.59,3.0,92.8,161.0,150.0,52.0,1.19,1640.0,Cardio,23.8,2.6,3.0,15.84
777,2026-02-23,776,33,Male,1.6,1.0,59.6,187.0,127.0,69.0,1.41,573.0,\tCardio,22.7,2.2,3.0,21.54
778,2026-02-23,777,33,Male,1.61,2.0,78.7,193.0,137.0,55.0,0.93,1668.0,Strength,24.5,2.3,,19.47
779,2026-02-23,778,33,Male,1.62,1.0,89.6,175.0,137.0,56.0,1.09,906.0,Cardio,23.9,1.6,3.0,25.68
780,2026-02-23,779,33,Male,1.65,2.0,58.1,168.0,130.0,60.0,1.18,850.0,Strength,22.4,3.1,3.0,12.32
781,2026-02-23,780,33,Male,1.7,1.0,78.6,161.0,168.0,65.0,2.0,855.0,Cardio,10.0,3.2,2.0,16.53
782,2026-02-23,781,33,Male,1.7,3.0,84.0,194.0,156.0,73.0,0.5,580.0,Cardio,20.5,2.5,3.0,13.38
783,2026-02-23,782,33,Male,1.71,3.0,46.0,163.0,145.0,54.0,1.29,671.0,Yoga,21.4,3.1,2.0,14.68
784,2026-02-23,783,33,Male,1.72,1.0,76.8,193.0,126.0,69.0,1.26,790.0,HIIT,31.8,3.3,4.0,25.47
785,2026-02-23,784,33,Male,1.73,1.0,85.0,161.0,128.0,64.0,1.34,812.0,Strength,16.6,3.2,4.0,13.34
786,2026-02-23,785,33,Male,1.75,1.0,58.25,198.0,132.0,55.0,3.22,1854.0,Strength,15.6,5.2,3.0,25.3
787,2026-02-23,786,33,Male,1.75,3.0,69.5,178.0,131.0,74.0,1.51,1651.0,Strength,32.4,1.6,3.0,21.58
788,2026-02-23,787,33,Male,1.78,2.0,60.8,189.0,147.0,73.0,1.04,951.0,Cardio,27.3,3.3,4.0,
789,2026-02-23,788,33,Male,1.8,1.0,,160.0,155.0,74.0,1.26,906.0,Yoga,23.9,3.2,4.0,18.21
790,2026-02-23,789,33,Male,1.81,3.0,40.0,189.0,157.0,71.0,1.32,1298.0,HIIT,20.1,3.4,2.0,16.68
791,2026-02-23,790,33,Male,1.82,1.0,42.7,196.0,145.0,68.0,1.24,1436.0,Yoga,26.3,3.7,4.0,42.84
792,2026-02-23,791,33,Male,1.82,3.0,49.7,179.0,169.0,71.0,1.55,968.0,Cardio,32.2,3.6,4.0,21.87
793,2026-02-23,792,33,Male,1.86,1.0,73.3,187.0,123.0,60.0,1.22,1254.0,Cardio,35.0,1.9,4.0,15.26
794,2026-02-23,793,33,Male,1.87,1.0,65.6,189.0,168.0,56.0,1.16,1437.0,Yoga,16.3,3.5,2.0,17.53
795,2026-02-23,794,33,Male,1.88,1.0,40.0,196.0,162.0,58.0,1.59,1131.0,Yoga,30.4,2.6,3.0,21.91
796,2026-02-23,795,33,Male,1.97,1.0,65.7,167.0,144.0,53.0,1.1,872.0,Cardio,19.1,2.0,4.0,19.14
797,2026-02-23,796,34,Female,1.52,1.0,49.6,191.0,,59.0,1.59,744.0,HIIT,22.2,1.6,3.0,20.97
798,2026-02-23,797,34,Female,1.53,1.0,102.1,178.0,152.0,50.0,2.0,1783.0,Strength,26.5,2.1,3.0,38.34
799,2026-02-23,798,34,Female,1.56,2.0,88.8,198.0,160.0,53.0,1.18,1086.0,Cardio,32.6,3.4,4.0,30.43
800,2026-02-23,799,34,Female,1.57,,101.5,184.0,120.0,55.0,1.02,601.0,Strength,17.7,2.3,5.0,46.11
801,2026-02-23,800,34,Female,1.64,1.0,93.05,188.0,144.0,71.0,2.43,2092.0,Yoga,23.55,6.8,3.0,14.87
802,2026-02-23,801,34,Female,1.65,1.0,79.3,181.0,149.0,64.0,1.4,501.0,HIIT,12.0,2.3,2.0,24.84
803,2026-02-23,802,34,Female,1.69,3.0,61.0,190.0,159.0,63.0,0.99,1040.0,Cardio,23.6,3.6,5.0,18.07
804,2026-02-23,803,34,Female,1.7,2.0,57.9,189.0,137.0,61.0,1.61,1495.0,Cardio,19.35,3.1,3.0,14.06
805,2026-02-23,804,34,Female,1.71,2.0,72.9,164.0,122.0,73.0,1.78,432.0,HIIT,27.8,1.5,2.0,20.67
806,2026-02-23,805,34,Female,1.73,2.0,76.1,188.0,156.0,63.0,2.96,1956.0,Yoga,28.85,6.9,4.0,19.89
807,2026-02-23,806,34,Female,1.74,2.0,59.35,195.0,169.0,69.0,3.6,2517.0,Strength,28.45,6.4,4.0,16.58
808,2026-02-23,807,34,Female,1.75,2.0,73.9,192.0,165.0,74.0,1.64,816.0,Cardio,35.0,1.5,3.0,22.1
809,2026-02-23,808,34,Female,1.76,3.0,44.3,180.0,129.0,58.0,1.85,494.0,Strength,25.8,3.2,4.0,16.48
810,2026-02-23,809,34,Female,1.78,1.0,89.7,184.0,142.0,53.0,0.53,1662.0,HIIT,24.2,1.5,3.0,39.54
811,2026-02-23,810,34,Female,1.81,3.0,61.7,183.0,141.0,72.0,0.98,1443.0,HIIT,31.4,2.6,4.0,20.6
812,2026-02-23,811,34,Female,1.83,2.0,74.2,194.0,153.0,60.0,1.24,1632.0,Strength,27.3,3.0,4.0,20.18
813,2026-02-23,812,34,Female,1.86,2.0,86.7,174.0,152.0,74.0,1.12,712.0,Strength,12.8,2.4,5.0,14.31
814,2026-02-23,813,34,Female,1.87,1.0,77.9,183.0,169.0,59.0,1.28,691.0,,24.0,3.4,2.0,15.67
815,2026-02-23,814,34,Female,1.97,2.0,100.1,192.0,164.0,73.0,2.0,1747.0,Yoga,25.5,1.5,4.0,22.68
